user_id,item_id,surface,clicked,purchased,seconds_watched,position,hour_of_day,device_type
user_0199,item_0092,search,0,0,167,1,17,ios
user_0103,item_0911,search,0,0,111,18,18,web
user_0212,item_0993,home,0,0,210,16,4,ios
user_0175,item_0465,home,0,0,80,14,10,web
user_0048,item_0874,home,1,1,103,11,14,web
user_0127,item_0854,home,1,0,118,4,1,android
user_0156,item_0688,search,0,0,179,20,19,android
user_0165,item_0685,related_items,0,0,126,11,15,android
user_0228,item_0055,related_items,1,0,20,18,17,web
user_0160,item_0572,related_items,0,0,123,17,13,android
user_0140,item_0819,search,0,0,164,15,2,android
user_0236,item_0046,related_items,0,0,227,8,3,android
user_0240,item_0529,home,0,0,214,8,15,web
user_0114,item_0248,home,0,0,198,10,0,web
user_0039,item_0780,search,0,0,206,20,6,web
user_0005,item_0161,search,0,0,157,11,22,android
user_0018,item_0296,related_items,1,0,230,14,9,android
user_0059,item_0338,home,0,0,67,8,9,web
user_0052,item_0945,related_items,1,0,190,13,9,web
user_0139,item_0022,search,0,0,163,9,4,web
user_0077,item_0777,related_items,0,0,80,8,14,android
user_0127,item_0147,related_items,0,0,162,3,17,ios
user_0165,item_0602,related_items,0,0,158,13,12,web
user_0050,item_0842,related_items,0,0,180,6,19,android
user_0186,item_0342,search,0,0,90,13,2,web
user_0038,item_0164,search,0,0,227,3,20,android
user_0211,item_0306,related_items,0,0,14,11,21,ios
user_0181,item_0627,home,1,0,209,4,23,android
user_0149,item_0185,search,1,0,139,7,14,android
user_0140,item_0108,related_items,0,0,79,17,21,web
user_0018,item_0521,home,1,0,238,20,2,ios
user_0213,item_0680,home,0,0,175,11,16,web
user_0040,item_0032,search,0,0,228,19,10,android
user_0029,item_0759,home,0,0,134,16,1,ios
user_0041,item_0061,search,0,0,114,2,10,web
user_0153,item_0731,search,0,0,215,2,5,ios
user_0071,item_0538,home,0,0,158,9,14,web
user_0182,item_0649,related_items,0,0,135,18,7,android
user_0068,item_0904,search,1,1,86,18,14,android
user_0175,item_0253,search,0,0,24,6,11,web
user_0008,item_0210,related_items,0,0,27,10,13,web
user_0138,item_0680,related_items,0,0,23,12,12,android
user_0013,item_0896,related_items,1,0,54,3,4,ios
user_0131,item_0075,related_items,0,0,105,15,15,ios
user_0032,item_0779,search,1,0,52,7,21,android
user_0010,item_0823,related_items,0,0,203,13,8,ios
user_0050,item_0554,home,1,1,117,6,18,android
user_0119,item_0373,related_items,0,0,230,8,0,web
user_0076,item_0154,search,0,0,82,4,19,android
user_0096,item_0505,search,0,0,72,7,3,android
user_0051,item_0884,related_items,1,0,22,7,20,android
user_0079,item_0375,related_items,1,1,144,15,5,web
user_0023,item_0310,related_items,1,0,31,5,12,ios
user_0163,item_0790,home,0,0,133,19,17,ios
user_0140,item_0061,search,0,0,167,7,2,web
user_0094,item_0699,related_items,0,0,156,1,23,ios
user_0157,item_0152,related_items,0,0,158,5,9,android
user_0170,item_0786,search,1,0,99,4,15,web
user_0112,item_0269,home,0,0,58,7,3,ios
user_0226,item_0606,related_items,1,0,166,18,19,ios
user_0149,item_0195,search,0,0,220,20,11,web
user_0072,item_0777,home,1,0,82,6,17,android
user_0155,item_0622,related_items,0,0,15,1,14,android
user_0032,item_0034,related_items,1,0,234,4,22,web
user_0049,item_0591,search,0,0,77,9,18,ios
user_0137,item_0923,related_items,1,1,227,10,21,android
user_0054,item_0960,search,1,0,210,14,1,web
user_0129,item_0263,related_items,0,0,125,13,8,web
user_0170,item_0975,related_items,0,0,209,16,14,android
user_0032,item_0399,home,0,0,46,9,9,android
user_0133,item_0340,related_items,0,0,201,20,4,android
user_0008,item_0963,search,1,0,37,3,16,ios
user_0102,item_0679,related_items,0,0,207,19,15,web
user_0001,item_0503,home,1,1,152,18,18,ios
user_0193,item_0234,related_items,0,0,75,7,15,ios
user_0037,item_0825,related_items,1,0,141,10,3,ios
user_0232,item_0237,home,1,0,113,4,8,ios
user_0135,item_0408,related_items,1,0,120,2,0,ios
user_0039,item_0804,related_items,0,0,5,2,2,web
user_0005,item_0973,related_items,0,0,81,2,11,ios
user_0056,item_0408,search,1,0,232,9,1,android
user_0026,item_0085,home,0,0,131,14,16,android
user_0035,item_0307,search,0,0,58,13,21,ios
user_0159,item_0994,search,0,0,45,12,3,ios
user_0132,item_0168,search,1,1,188,10,11,web
user_0110,item_0434,related_items,0,0,42,2,21,ios
user_0004,item_0376,related_items,1,1,43,15,4,android
user_0149,item_0533,search,1,0,184,19,16,ios
user_0046,item_0426,related_items,1,1,62,14,17,web
user_0139,item_0132,search,0,0,32,3,21,ios
user_0093,item_0781,home,0,0,93,4,13,ios
user_0138,item_0081,home,1,0,39,8,16,web
user_0153,item_0464,home,1,0,70,9,7,web
user_0079,item_0202,related_items,1,1,102,2,14,ios
user_0131,item_0503,search,0,0,47,6,5,android
user_0093,item_0124,related_items,1,0,128,18,22,android
user_0182,item_0385,related_items,1,0,84,18,5,web
user_0002,item_0853,related_items,0,0,202,14,23,android
user_0127,item_0227,home,1,1,86,12,18,web
user_0073,item_0286,search,0,0,64,5,2,android
user_0078,item_0988,related_items,0,0,185,15,17,ios
user_0093,item_0243,related_items,0,0,209,15,4,android
user_0030,item_0463,related_items,0,0,224,15,20,web
user_0123,item_0204,related_items,0,0,44,18,10,ios
user_0034,item_0857,search,0,0,61,9,23,web
user_0213,item_0392,home,0,0,84,9,10,ios
user_0195,item_0862,related_items,1,0,109,5,9,android
user_0226,item_0155,related_items,0,0,83,16,3,web
user_0121,item_0882,search,1,0,166,7,6,ios
user_0097,item_0453,related_items,1,0,227,18,15,android
user_0122,item_0042,home,1,0,118,2,12,ios
user_0116,item_0573,search,1,0,192,17,18,ios
user_0131,item_0109,related_items,0,0,87,10,10,android
user_0142,item_0045,home,1,0,142,20,23,ios
user_0158,item_0696,related_items,0,0,86,16,15,web
user_0104,item_0431,home,0,0,65,2,14,ios
user_0076,item_0107,search,1,0,158,1,7,ios
user_0075,item_0758,related_items,0,0,6,16,18,web
user_0170,item_0316,home,0,0,122,11,6,ios
user_0074,item_0708,search,0,0,234,6,16,web
user_0205,item_0254,related_items,1,0,73,17,1,web
user_0244,item_0788,home,0,0,179,5,19,ios
user_0165,item_0919,related_items,0,0,12,5,12,android
user_0041,item_0711,search,0,0,190,9,12,ios
user_0229,item_0810,related_items,0,0,178,10,16,ios
user_0243,item_0953,search,1,0,158,10,16,ios
user_0188,item_0865,related_items,0,0,215,9,0,android
user_0028,item_0863,related_items,0,0,153,9,17,android
user_0115,item_0562,related_items,0,0,113,4,11,web
user_0131,item_0104,related_items,1,0,62,3,2,android
user_0133,item_0704,search,1,0,229,12,15,ios
user_0124,item_0898,home,1,0,199,12,6,ios
user_0134,item_0161,search,1,0,17,19,17,web
user_0065,item_0229,search,1,0,76,13,19,ios
user_0166,item_0258,home,0,0,50,8,14,ios
user_0008,item_0855,related_items,1,0,103,4,8,ios
user_0158,item_0148,related_items,0,0,210,13,8,web
user_0217,item_0405,search,0,0,138,9,1,android
user_0059,item_0452,related_items,0,0,98,8,6,android
user_0115,item_0812,home,1,0,208,8,15,web
user_0115,item_0559,search,0,0,123,16,12,ios
user_0109,item_0735,search,0,0,21,5,20,android
user_0237,item_0401,related_items,0,0,56,19,20,android
user_0078,item_0361,related_items,0,0,36,20,19,android
user_0203,item_0593,related_items,1,0,217,7,2,web
user_0223,item_0855,search,1,0,180,14,0,ios
user_0193,item_0858,related_items,0,0,195,4,22,ios
user_0048,item_0112,home,1,0,42,9,23,android
user_0070,item_0143,home,1,0,134,2,0,android
user_0129,item_0189,search,0,0,225,3,13,android
user_0155,item_0430,search,0,0,60,19,4,ios
user_0168,item_0982,related_items,1,0,150,20,6,android
user_0224,item_0343,home,0,0,142,5,23,ios
user_0172,item_0271,search,0,0,93,17,18,web
user_0068,item_0523,search,0,0,118,18,5,android
user_0210,item_0980,search,1,0,94,4,6,web
user_0039,item_0957,search,0,0,37,19,3,ios
user_0052,item_0991,related_items,0,0,202,8,23,ios
user_0160,item_0123,home,1,0,66,3,18,ios
user_0047,item_0102,related_items,0,0,221,5,12,android
user_0048,item_0531,home,0,0,142,10,5,android
user_0071,item_0521,home,1,0,239,5,15,ios
user_0212,item_0867,search,0,0,180,2,4,ios
user_0043,item_0412,related_items,1,0,91,18,3,web
user_0131,item_0687,related_items,1,0,16,12,9,android
user_0188,item_0798,home,0,0,140,13,9,web
user_0228,item_0064,related_items,1,1,230,20,1,android
user_0046,item_0993,search,0,0,212,18,17,ios
user_0061,item_0842,search,0,0,26,6,16,ios
user_0061,item_0266,related_items,0,0,173,2,16,android
user_0219,item_0036,home,0,0,34,7,2,ios
user_0165,item_0125,home,0,0,71,16,8,ios
user_0137,item_0525,related_items,1,0,89,18,19,android
user_0121,item_0112,home,0,0,46,3,16,web
user_0062,item_0359,related_items,0,0,168,12,22,ios
user_0160,item_0062,related_items,0,0,169,8,1,android
user_0153,item_0060,related_items,1,0,214,15,1,web
user_0054,item_0481,search,0,0,115,15,4,ios
user_0034,item_0343,related_items,0,0,83,20,1,web
user_0158,item_0913,search,0,0,49,20,5,android
user_0161,item_0564,related_items,0,0,76,2,18,android
user_0016,item_0515,home,0,0,65,18,13,web
user_0124,item_0816,search,1,0,84,18,9,ios
user_0076,item_0494,home,1,1,71,4,20,android
user_0207,item_0999,search,1,0,139,3,21,ios
user_0165,item_0551,search,0,0,23,6,18,android
user_0060,item_0296,home,0,0,146,5,6,web
user_0073,item_0818,related_items,0,0,158,12,16,web
user_0021,item_0277,search,0,0,132,6,13,android
user_0147,item_0191,related_items,0,0,5,17,22,web
user_0130,item_0046,search,1,1,134,8,19,android
user_0049,item_0103,search,0,0,131,14,20,ios
user_0239,item_0031,related_items,1,0,235,18,0,android
user_0140,item_0922,home,1,0,164,3,8,web
user_0245,item_0477,related_items,0,0,239,9,20,android
user_0159,item_0488,search,1,0,136,16,10,android
user_0229,item_0835,home,0,0,221,10,9,android
user_0072,item_0573,related_items,0,0,6,10,9,android
user_0060,item_0229,search,1,0,25,16,19,ios
user_0216,item_0811,home,0,0,142,5,20,web
user_0160,item_0923,search,0,0,72,12,22,web
user_0221,item_0738,related_items,0,0,221,8,21,android
user_0148,item_0308,related_items,1,1,100,7,0,android
user_0030,item_0250,home,0,0,118,5,4,web
user_0138,item_0667,search,0,0,227,17,16,ios
user_0109,item_0085,home,0,0,84,6,11,web
user_0096,item_0252,search,1,0,43,3,6,android
user_0111,item_0314,related_items,0,0,200,20,21,web
user_0018,item_0118,search,0,0,193,1,3,android
user_0021,item_0719,related_items,1,0,181,19,9,web
user_0053,item_0182,home,1,0,218,16,4,ios
user_0133,item_0848,related_items,0,0,54,19,6,web
user_0179,item_0763,home,0,0,198,19,13,android
user_0172,item_0253,home,0,0,66,1,19,web
user_0154,item_0489,related_items,0,0,38,19,23,android
user_0017,item_0520,home,0,0,48,15,14,android
user_0204,item_0701,related_items,0,0,78,15,15,ios
user_0197,item_0011,search,0,0,131,7,11,web
user_0154,item_0494,related_items,0,0,223,16,1,ios
user_0139,item_0986,home,0,0,85,2,4,web
user_0141,item_0570,related_items,0,0,200,16,0,ios
user_0032,item_0999,related_items,1,0,93,18,8,ios
user_0087,item_0027,home,0,0,223,19,1,ios
user_0152,item_0337,related_items,0,0,228,16,0,web
user_0042,item_0638,search,1,1,203,18,12,ios
user_0127,item_0179,home,0,0,155,14,10,web
user_0168,item_0430,related_items,0,0,176,17,22,android
user_0031,item_0417,home,0,0,162,4,21,android
user_0118,item_0647,search,0,0,152,9,13,android
user_0022,item_0084,home,0,0,93,16,2,android
user_0057,item_0630,related_items,0,0,146,12,12,android
user_0008,item_0432,related_items,0,0,165,16,4,ios
user_0050,item_0195,home,1,0,196,19,23,web
user_0244,item_0363,search,1,0,74,19,22,ios
user_0055,item_0051,search,0,0,189,15,11,android
user_0144,item_0824,search,0,0,229,12,10,web
user_0125,item_0365,related_items,0,0,165,6,11,ios
user_0165,item_0611,related_items,0,0,51,1,23,web
user_0081,item_0463,related_items,1,0,233,16,18,web
user_0134,item_0726,related_items,0,0,98,5,17,android
user_0130,item_0372,search,0,0,188,5,13,android
user_0175,item_0331,related_items,1,0,61,8,15,web
user_0205,item_0210,search,1,0,28,20,3,android
user_0111,item_0280,home,0,0,102,13,21,web
user_0221,item_0391,search,1,0,209,14,8,ios
user_0219,item_0625,home,0,0,40,2,17,ios
user_0126,item_0748,related_items,0,0,167,12,21,web
user_0053,item_0558,search,0,0,225,6,10,web
user_0039,item_0718,search,0,0,21,2,1,ios
user_0195,item_0180,related_items,0,0,65,16,20,ios
user_0014,item_0474,home,1,0,38,20,9,android
user_0087,item_0980,home,0,0,85,20,19,ios
user_0195,item_0187,related_items,0,0,213,7,17,android
user_0184,item_0857,home,0,0,237,14,18,android
user_0219,item_0822,related_items,0,0,192,4,1,ios
user_0168,item_0695,home,0,0,168,2,19,web
user_0216,item_0745,related_items,0,0,204,8,17,ios
user_0092,item_0330,related_items,1,1,69,9,2,ios
user_0188,item_0293,related_items,0,0,28,2,16,android
user_0081,item_0629,related_items,0,0,87,7,17,android
user_0161,item_0389,search,0,0,33,4,21,ios
user_0204,item_0169,home,0,0,232,14,22,ios
user_0209,item_0342,home,0,0,231,19,17,web
user_0053,item_0667,related_items,1,1,67,20,11,ios
user_0081,item_0228,related_items,1,0,65,8,18,android
user_0218,item_0490,home,0,0,24,3,20,ios
user_0157,item_0134,home,0,0,200,8,13,ios
user_0183,item_0648,home,0,0,6,13,3,web
user_0246,item_0821,search,0,0,198,16,15,ios
user_0147,item_0061,home,0,0,205,13,14,android
user_0215,item_0032,home,0,0,199,6,12,android
user_0111,item_0001,related_items,0,0,90,17,15,android
user_0043,item_0775,related_items,0,0,91,2,9,ios
user_0028,item_0911,home,0,0,177,20,0,web
user_0243,item_0968,search,0,0,175,10,22,android
user_0005,item_0324,related_items,0,0,166,6,7,web
user_0133,item_0728,search,0,0,40,13,7,ios
user_0234,item_0374,home,0,0,219,9,8,ios
user_0110,item_0858,related_items,1,0,161,13,20,ios
user_0117,item_0961,home,0,0,43,11,14,ios
user_0061,item_0348,home,1,1,79,7,2,android
user_0159,item_0542,home,1,0,101,10,9,ios
user_0157,item_0855,search,0,0,13,13,11,ios
user_0225,item_0057,home,1,0,205,10,19,web
user_0118,item_0285,related_items,0,0,20,15,12,web
user_0197,item_0711,search,0,0,144,4,14,ios
user_0180,item_0107,home,1,0,227,11,5,web
user_0002,item_0299,related_items,0,0,216,9,10,web
user_0036,item_0018,related_items,0,0,47,11,8,web
user_0045,item_0759,related_items,0,0,132,14,1,android
user_0036,item_0714,related_items,0,0,206,3,16,ios
user_0039,item_0113,home,1,0,196,15,16,web
user_0077,item_0449,related_items,1,0,86,3,11,web
user_0038,item_0300,home,1,0,194,1,11,android
user_0187,item_0595,search,1,1,44,5,15,web
user_0117,item_0818,search,0,0,69,16,15,ios
user_0149,item_0354,related_items,1,1,61,6,21,web
user_0103,item_0781,search,1,0,178,13,9,ios
user_0045,item_0647,home,0,0,63,3,5,web
user_0198,item_0724,search,1,0,62,12,16,web
user_0147,item_0907,search,0,0,22,17,13,web
user_0006,item_0220,search,0,0,133,12,4,android
user_0080,item_0280,home,0,0,74,16,5,web
user_0187,item_0327,related_items,0,0,179,6,18,android
user_0132,item_0799,search,1,0,182,16,3,ios
user_0096,item_0368,home,0,0,40,5,1,web
user_0229,item_0096,related_items,0,0,237,20,3,android
user_0225,item_0218,home,0,0,114,2,12,web
user_0059,item_0054,related_items,1,0,77,10,7,android
user_0204,item_0334,related_items,0,0,193,3,13,web
user_0230,item_0018,home,1,0,155,9,23,android
user_0221,item_0813,home,0,0,112,3,22,web
user_0192,item_0556,home,1,0,183,5,21,android
user_0168,item_0724,related_items,0,0,63,15,16,web
user_0141,item_0118,related_items,0,0,117,12,15,web
user_0075,item_0191,related_items,0,0,138,5,11,android
user_0142,item_0662,related_items,0,0,65,2,7,web
user_0186,item_0903,related_items,0,0,62,5,7,android
user_0086,item_0380,home,0,0,50,5,3,ios
user_0045,item_0487,search,0,0,118,10,8,ios
user_0013,item_0320,related_items,1,0,149,20,12,ios
user_0104,item_0268,search,0,0,32,3,7,ios
user_0126,item_0212,related_items,0,0,63,17,13,android
user_0014,item_0694,home,0,0,43,11,17,ios
user_0068,item_0140,home,0,0,29,8,7,android
user_0113,item_0019,search,0,0,113,13,5,android
user_0040,item_0782,related_items,0,0,128,20,8,ios
user_0062,item_0524,search,0,0,195,15,2,android
user_0102,item_0801,home,0,0,39,14,16,web
user_0037,item_0523,home,0,0,152,10,21,web
user_0168,item_0078,related_items,0,0,44,14,8,web
user_0192,item_0199,related_items,1,1,116,13,0,ios
user_0150,item_0057,home,1,1,117,15,19,android
user_0088,item_0395,search,1,0,31,9,14,android
user_0149,item_0541,home,0,0,48,16,17,android
user_0204,item_0061,home,0,0,234,10,22,ios
user_0193,item_0152,home,1,0,63,11,8,ios
user_0045,item_0920,related_items,1,1,36,15,11,ios
user_0118,item_0611,related_items,0,0,25,9,0,ios
user_0020,item_0143,home,1,0,24,16,5,android
user_0002,item_0949,related_items,0,0,31,19,0,web
user_0005,item_0580,home,0,0,198,8,3,web
user_0202,item_0840,search,0,0,21,18,21,android
user_0043,item_0741,related_items,1,1,149,13,13,ios
user_0148,item_0982,home,0,0,200,11,22,ios
user_0165,item_0707,home,0,0,228,15,23,web
user_0069,item_0500,home,0,0,199,16,8,web
user_0077,item_0753,related_items,1,1,82,4,6,android
user_0218,item_0693,related_items,1,0,229,11,12,android
user_0153,item_0694,search,1,0,238,3,5,ios
user_0134,item_0069,related_items,1,0,130,6,23,android
user_0121,item_0078,related_items,0,0,135,9,18,android
user_0106,item_0871,search,1,0,76,11,4,ios
user_0016,item_0607,search,0,0,72,4,14,web
user_0045,item_0041,search,1,0,70,5,20,android
user_0121,item_0849,search,0,0,101,16,10,android
user_0119,item_0290,search,0,0,146,4,17,ios
user_0239,item_0836,home,1,0,176,2,21,android
user_0067,item_0708,search,1,1,48,20,5,web
user_0099,item_0535,home,1,1,123,11,0,ios
user_0213,item_0130,related_items,1,1,165,14,20,web
user_0125,item_0451,home,1,0,192,13,17,android
user_0117,item_0950,home,0,0,124,18,18,web
user_0247,item_0415,related_items,0,0,11,7,11,ios
user_0011,item_0109,home,0,0,76,17,2,android
user_0042,item_0475,related_items,1,0,234,6,14,ios
user_0131,item_0763,search,0,0,184,18,7,android
user_0000,item_0565,search,1,0,56,7,6,android
user_0072,item_0662,related_items,0,0,5,6,2,web
user_0193,item_0798,search,0,0,223,5,16,ios
user_0122,item_0483,search,0,0,219,9,19,ios
user_0233,item_0599,related_items,1,0,106,19,18,web
user_0045,item_0293,related_items,1,0,57,17,9,web
user_0188,item_0389,home,0,0,157,6,10,android
user_0220,item_0381,home,0,0,142,12,5,android
user_0164,item_0493,search,1,0,54,13,6,android
user_0174,item_0185,search,0,0,164,19,22,android
user_0032,item_0486,related_items,1,1,217,13,8,ios
user_0004,item_0406,related_items,0,0,209,12,17,android
user_0215,item_0220,search,0,0,207,13,7,ios
user_0226,item_0794,home,1,0,149,20,0,android
user_0156,item_0976,search,0,0,84,19,1,android
user_0039,item_0140,home,0,0,97,18,14,ios
user_0151,item_0358,search,0,0,126,10,21,android
user_0166,item_0006,home,1,0,30,13,16,web
user_0208,item_0868,home,0,0,192,5,17,web
user_0207,item_0415,search,0,0,65,12,15,android
user_0158,item_0889,search,0,0,139,20,12,web
user_0027,item_0547,related_items,0,0,154,19,14,ios
user_0127,item_0482,search,0,0,71,10,22,android
user_0200,item_0091,related_items,1,0,152,17,8,web
user_0192,item_0566,search,1,0,55,3,23,ios
user_0060,item_0734,search,1,0,37,19,3,web
user_0175,item_0339,search,0,0,24,10,22,ios
user_0113,item_0004,home,1,0,136,13,11,android
user_0177,item_0577,home,1,0,138,17,19,ios
user_0196,item_0554,search,1,1,49,2,21,ios
user_0114,item_0253,related_items,0,0,15,7,22,android
user_0090,item_0574,home,0,0,126,4,15,android
user_0231,item_0287,home,0,0,61,11,16,web
user_0239,item_0329,home,0,0,80,5,14,ios
user_0099,item_0836,home,0,0,22,7,0,web
user_0018,item_0636,search,0,0,40,10,4,ios
user_0174,item_0437,search,1,0,99,17,18,web
user_0097,item_0414,related_items,1,0,52,1,2,ios
user_0074,item_0461,search,1,0,85,7,0,android
user_0203,item_0489,related_items,0,0,140,19,22,ios
user_0143,item_0937,search,0,0,41,7,2,android
user_0021,item_0506,search,0,0,238,13,5,ios
user_0134,item_0949,home,1,0,197,13,1,ios
user_0214,item_0297,related_items,1,0,12,9,12,android
user_0188,item_0229,related_items,0,0,132,17,23,ios
user_0219,item_0817,home,0,0,176,11,6,ios
user_0153,item_0646,related_items,0,0,160,15,3,ios
user_0131,item_0485,related_items,1,0,217,1,15,ios
user_0205,item_0819,related_items,1,0,210,2,2,ios
user_0151,item_0717,home,0,0,202,16,12,web
user_0094,item_0707,related_items,1,1,134,1,11,web
user_0218,item_0050,related_items,1,0,132,1,9,android
user_0040,item_0529,search,0,0,69,11,7,ios
user_0014,item_0091,search,0,0,137,13,4,android
user_0126,item_0361,related_items,0,0,120,6,12,web
user_0037,item_0662,home,0,0,65,18,15,android
user_0187,item_0844,related_items,0,0,195,2,11,android
user_0062,item_0258,home,0,0,85,19,11,ios
user_0120,item_0496,home,0,0,125,20,12,ios
user_0201,item_0119,related_items,0,0,213,3,3,android
user_0200,item_0776,home,0,0,25,20,19,android
user_0097,item_0313,home,0,0,46,8,14,ios
user_0223,item_0072,related_items,0,0,84,2,1,android
user_0089,item_0850,related_items,0,0,167,14,6,android
user_0189,item_0793,home,0,0,104,19,8,ios
user_0070,item_0177,home,1,0,24,17,10,android
user_0221,item_0632,home,1,0,204,14,14,ios
user_0147,item_0154,home,0,0,49,9,15,web
user_0005,item_0487,home,1,0,185,8,16,web
user_0210,item_0599,related_items,0,0,35,13,9,web
user_0098,item_0645,search,1,0,176,11,10,web
user_0003,item_0346,related_items,0,0,209,15,13,ios
user_0138,item_0103,search,0,0,181,20,9,web
user_0244,item_0100,search,0,0,210,9,16,android
user_0027,item_0441,home,0,0,108,8,8,ios
user_0082,item_0807,search,1,0,229,15,16,web
user_0070,item_0181,home,1,0,147,3,1,web
user_0106,item_0077,home,0,0,65,13,10,web
user_0193,item_0848,search,0,0,111,11,22,web
user_0186,item_0262,search,1,1,71,6,17,android
user_0222,item_0326,home,0,0,199,7,11,web
user_0024,item_0323,search,0,0,94,5,8,web
user_0216,item_0860,related_items,1,0,53,3,6,web
user_0107,item_0700,search,1,0,39,19,16,android
user_0155,item_0436,search,1,0,41,4,7,ios
user_0127,item_0823,related_items,0,0,53,3,6,android
user_0204,item_0452,home,1,0,224,10,6,android
user_0072,item_0255,search,1,0,231,11,5,android
user_0006,item_0200,related_items,1,0,65,15,5,web
user_0139,item_0309,home,0,0,195,20,16,ios
user_0038,item_0339,related_items,0,0,43,11,18,ios
user_0238,item_0377,home,1,0,194,19,12,web
user_0028,item_0715,home,0,0,7,12,12,android
user_0178,item_0766,home,0,0,215,9,5,web
user_0219,item_0354,search,0,0,31,5,17,ios
user_0215,item_0210,home,1,0,29,15,22,android
user_0026,item_0730,related_items,0,0,203,15,7,web
user_0058,item_0272,home,0,0,134,17,12,android
user_0222,item_0905,home,0,0,227,14,9,android
user_0021,item_0756,home,1,0,213,15,10,web
user_0088,item_0350,search,1,0,159,4,23,android
user_0213,item_0828,search,0,0,39,18,12,ios
user_0189,item_0825,home,1,0,102,19,10,android
user_0052,item_0094,search,1,0,87,13,0,web
user_0000,item_0188,home,0,0,42,10,12,android
user_0109,item_0672,home,0,0,228,3,0,web
user_0211,item_0694,related_items,0,0,10,8,9,android
user_0218,item_0741,related_items,1,1,203,8,2,android
user_0032,item_0508,home,1,1,46,15,17,web
user_0167,item_0390,home,0,0,30,9,6,ios
user_0211,item_0852,related_items,1,0,123,15,11,android
user_0234,item_0902,related_items,0,0,126,4,22,android
user_0002,item_0098,search,1,0,110,3,5,ios
user_0101,item_0178,home,0,0,144,13,14,web
user_0011,item_0955,search,0,0,135,10,18,ios
user_0011,item_0630,search,0,0,134,20,1,web
user_0075,item_0060,related_items,1,0,38,1,4,web
user_0039,item_0324,home,0,0,154,5,21,ios
user_0143,item_0116,home,1,0,58,4,12,android
user_0170,item_0067,related_items,0,0,65,1,17,ios
user_0102,item_0097,related_items,1,1,197,2,19,web
user_0092,item_0467,search,0,0,214,20,0,android
user_0209,item_0923,search,1,0,101,14,2,web
user_0149,item_0532,search,1,0,50,1,4,ios
user_0148,item_0629,home,0,0,218,6,5,ios
user_0198,item_0503,related_items,1,0,99,13,4,ios
user_0159,item_0233,search,1,0,99,18,17,android
user_0195,item_0411,search,0,0,139,5,15,ios
user_0225,item_0777,related_items,1,0,17,6,3,web
user_0241,item_0885,related_items,0,0,155,6,4,android
user_0213,item_0938,related_items,0,0,186,15,10,android
user_0019,item_0727,related_items,1,0,106,12,5,ios
user_0090,item_0359,home,1,1,118,15,2,web
user_0010,item_0830,search,0,0,103,1,18,web
user_0127,item_0120,search,1,0,198,15,12,web
user_0044,item_0183,search,0,0,134,11,3,web
user_0063,item_0727,home,1,0,184,6,23,android
user_0246,item_0538,search,0,0,131,20,4,web
user_0035,item_0356,related_items,1,0,73,2,8,android
user_0057,item_0069,search,1,0,162,19,2,android
user_0189,item_0703,related_items,0,0,103,4,8,ios
user_0026,item_0047,home,0,0,123,7,9,ios
user_0240,item_0130,related_items,1,0,101,9,0,ios
user_0061,item_0326,related_items,1,0,93,9,9,ios
user_0050,item_0940,related_items,0,0,142,5,2,ios
user_0069,item_0155,search,0,0,29,7,8,ios
user_0038,item_0868,search,0,0,221,18,15,ios
user_0163,item_0348,home,0,0,120,10,19,android
user_0196,item_0500,related_items,1,0,164,2,0,android
user_0224,item_0565,search,0,0,143,17,2,android
user_0133,item_0450,home,1,1,51,10,4,android
user_0037,item_0878,related_items,1,0,25,3,8,web
user_0056,item_0261,home,1,0,56,19,7,web
user_0012,item_0918,home,1,0,91,12,19,android
user_0026,item_0576,related_items,1,0,165,19,11,web
user_0174,item_0831,home,0,0,87,17,20,ios
user_0040,item_0235,search,0,0,130,10,21,android
user_0164,item_0800,home,0,0,232,13,12,android
user_0129,item_0694,home,0,0,16,1,16,android
user_0005,item_0874,home,1,0,103,10,19,web
user_0079,item_0477,home,1,0,235,12,2,web
user_0216,item_0718,search,0,0,38,16,18,android
user_0208,item_0773,related_items,0,0,36,17,11,android
user_0234,item_0482,search,1,0,152,14,14,web
user_0022,item_0211,search,0,0,129,5,7,android
user_0217,item_0741,related_items,0,0,94,18,19,android
user_0043,item_0368,search,1,0,228,18,16,ios
user_0232,item_0836,home,0,0,81,17,5,ios
user_0043,item_0650,home,0,0,79,3,16,web
user_0229,item_0101,home,1,0,229,14,14,ios
user_0239,item_0865,related_items,0,0,193,18,0,web
user_0090,item_0951,home,0,0,116,7,0,web
user_0156,item_0276,related_items,1,0,24,10,2,ios
user_0197,item_0587,search,1,0,79,13,1,ios
user_0244,item_0242,home,0,0,177,14,6,ios
user_0200,item_0801,search,0,0,166,9,20,web
user_0104,item_0125,related_items,0,0,189,16,21,ios
user_0240,item_0186,home,0,0,112,13,6,android
user_0093,item_0623,related_items,1,0,158,15,2,web
user_0085,item_0522,related_items,1,0,147,14,5,android
user_0159,item_0033,related_items,1,0,50,5,19,web
user_0169,item_0008,home,1,1,133,15,21,web
user_0173,item_0575,home,0,0,137,19,9,android
user_0222,item_0587,related_items,1,1,154,8,2,android
user_0145,item_0326,related_items,0,0,199,11,11,android
user_0087,item_0473,home,1,0,217,2,16,android
user_0238,item_0265,search,0,0,105,17,4,android
user_0114,item_0924,related_items,0,0,170,6,15,web
user_0067,item_0607,related_items,0,0,61,5,6,android
