date,ticker,open,high,low,close,volume
2022-08-19,IWM,31.7136,32.3856,31.3448,32.0133,30564257
2022-08-22,IWM,32.0133,32.2288,31.8615,32.0767,44294931
2022-08-23,IWM,32.0767,32.4221,30.7852,31.1203,36263192
2022-08-24,IWM,31.1203,31.7308,31.0051,31.6138,40334879
2022-08-25,IWM,31.6138,32.5382,31.6112,32.5356,34521528
2022-08-26,IWM,32.5356,32.7978,32.4905,32.7524,37654015
2022-08-29,IWM,32.7524,32.8173,32.6276,32.6924,29491294
2022-08-30,IWM,32.6924,33.1737,32.4306,32.9102,30704961
2022-08-31,IWM,32.9102,32.9929,32.3763,32.4579,36168022
2022-09-01,IWM,32.4579,32.5244,31.8248,31.8902,37048007
2022-09-02,IWM,31.8902,32.0766,30.9879,31.1701,47694129
2022-09-05,IWM,31.1701,31.3402,30.7082,30.8767,32711383
2022-09-06,IWM,30.8767,31.2925,30.6871,31.1015,23676633
2022-09-07,IWM,31.1015,31.2073,30.7861,30.8912,40395230
2022-09-08,IWM,30.8912,31.1042,30.7063,30.9191,41963223
2022-09-09,IWM,30.9191,31.0764,30.4246,30.5801,29648096
2022-09-12,IWM,30.5801,30.6497,30.4453,30.5147,37900696
2022-09-13,IWM,30.5147,30.6229,29.6602,29.7657,30812203
2022-09-14,IWM,29.7657,29.9598,29.6964,29.8901,29328836
2022-09-15,IWM,29.8901,30.2887,29.8781,30.2765,41139790
2022-09-16,IWM,30.2765,30.4142,29.9127,30.0493,41605102
2022-09-19,IWM,30.0493,30.5347,29.5326,30.0175,39184771
2022-09-20,IWM,30.0175,31.3621,29.4346,30.7647,25159662
2022-09-21,IWM,30.7647,31.3986,30.6424,31.2743,37577260
2022-09-22,IWM,31.2743,31.4889,30.8368,31.0499,29175669
2022-09-23,IWM,31.0499,32.2663,30.9334,32.1456,27192528
2022-09-26,IWM,32.1456,32.6469,31.2133,31.7078,43718071
2022-09-27,IWM,31.7078,31.8321,31.5772,31.7014,36015759
2022-09-28,IWM,31.7014,32.2824,31.6046,32.184,37914475
2022-09-29,IWM,32.184,32.5583,31.8965,32.27,31314717
2022-09-30,IWM,32.27,32.3497,31.9935,32.0728,44996983
2022-10-03,IWM,32.0728,32.0944,31.9942,32.0158,38008640
2022-10-04,IWM,32.0158,32.0214,31.8442,31.8498,45823087
2022-10-05,IWM,31.8498,31.914,31.636,31.6999,31820683
2022-10-06,IWM,31.6999,32.4165,31.4775,32.1906,35534182
2022-10-07,IWM,32.1906,32.882,31.9759,32.6642,41623877
2022-10-10,IWM,32.6642,32.9388,31.3885,31.6547,35389663
2022-10-11,IWM,31.6547,32.5595,31.6192,32.5231,37080663
2022-10-12,IWM,32.5231,33.26,32.251,32.9841,16344069
2022-10-13,IWM,32.9841,33.9192,32.8306,33.762,33114621
2022-10-14,IWM,33.762,34.0355,33.4828,33.7563,35162358
2022-10-17,IWM,33.7563,34.4746,33.2273,33.9426,27941779
2022-10-18,IWM,33.9426,34.4762,33.6232,34.1548,46129649
2022-10-19,IWM,34.1548,34.5502,33.9742,34.3684,26276288
2022-10-20,IWM,34.3684,34.4176,34.16,34.2089,43506633
2022-10-21,IWM,34.2089,34.4261,33.4784,33.6923,32779191
2022-10-24,IWM,33.6923,33.8258,33.1458,33.2777,29875285
2022-10-25,IWM,33.2777,33.6024,33.1539,33.4779,36070030
2022-10-26,IWM,33.4779,33.9334,33.1223,33.5768,39846698
2022-10-27,IWM,33.5768,33.7519,33.5224,33.6973,35136183
2022-10-28,IWM,33.6973,33.7113,33.5496,33.5635,36620159
2022-10-31,IWM,33.5635,33.9706,32.5527,32.9525,31491476
2022-11-01,IWM,32.9525,33.3584,32.6568,33.0618,33785279
2022-11-02,IWM,33.0618,33.7713,32.5039,33.211,23157906
2022-11-03,IWM,33.211,33.2594,33.1294,33.1778,43167697
2022-11-04,IWM,33.1778,33.9816,32.7711,33.57,44218364
2022-11-07,IWM,33.57,33.7931,32.7953,33.0147,33072904
2022-11-08,IWM,33.0147,34.3752,32.8646,34.2197,35520282
2022-11-09,IWM,34.2197,34.3749,34.1558,34.3108,29538350
2022-11-10,IWM,34.3108,35.5013,34.1495,35.3351,31810721
2022-11-11,IWM,35.3351,35.3877,35.1691,35.2215,31562098
2022-11-14,IWM,35.2215,35.624,35.1801,35.5822,36130221
2022-11-15,IWM,35.5822,36.0783,35.3497,35.8441,32208974
2022-11-16,IWM,35.8441,36.1434,35.5874,35.8865,34419655
2022-11-17,IWM,35.8865,36.4691,35.1062,35.6856,31506012
2022-11-18,IWM,35.6856,36.0706,34.6822,35.0606,38370194
2022-11-21,IWM,35.0606,36.8203,35.0081,36.7653,38156252
2022-11-22,IWM,36.7653,37.0621,36.1911,36.4856,49323801
2022-11-23,IWM,36.4856,37.0475,35.5895,36.1461,37591216
2022-11-24,IWM,36.1461,36.312,35.9146,36.0801,46158192
2022-11-25,IWM,36.0801,36.281,36.0171,36.2177,40274314
2022-11-28,IWM,36.2177,38.0615,35.5823,37.4052,33952569
2022-11-29,IWM,37.4052,38.3997,36.8908,37.8788,40493435
2022-11-30,IWM,37.8788,38.0447,37.7336,37.8994,36639079
2022-12-01,IWM,37.8994,38.1607,37.0608,37.318,45013185
2022-12-02,IWM,37.318,37.4475,37.0146,37.1434,29156273
2022-12-05,IWM,37.1434,37.5036,37.1403,37.5004,26646825
2022-12-06,IWM,37.5004,39.6071,36.9869,39.0721,26670157
2022-12-07,IWM,39.0721,39.864,38.8744,39.6633,31371315
2022-12-08,IWM,39.6633,39.8031,39.0264,39.1645,38450238
2022-12-09,IWM,39.1645,39.4642,38.4041,38.7002,39705649
2022-12-12,IWM,38.7002,39.5823,38.6854,39.5671,41250040
2022-12-13,IWM,39.5671,39.732,39.2965,39.4609,38318681
2022-12-14,IWM,39.4609,40.0492,39.3031,39.8897,23760274
2022-12-15,IWM,39.8897,39.9152,39.4744,39.4997,39022089
2022-12-16,IWM,39.4997,40.0825,39.3328,39.9138,31433598
2022-12-19,IWM,39.9138,40.631,39.6652,40.3794,44185896
2022-12-20,IWM,40.3794,41.0378,40.3763,41.0346,31800774
2022-12-21,IWM,41.0346,41.3803,40.1764,40.5177,30021407
2022-12-22,IWM,40.5177,40.6923,40.2369,40.4109,25567803
2022-12-23,IWM,40.4109,40.4398,40.0705,40.0992,33802553
2022-12-26,IWM,40.0992,40.8375,38.971,39.702,43422441
2022-12-27,IWM,39.702,39.8144,39.604,39.7163,37171717
2022-12-28,IWM,39.7163,40.1011,39.6428,40.0269,36638990
2022-12-29,IWM,40.0269,40.7085,39.7256,40.4042,44963758
2022-12-30,IWM,40.4042,40.4818,39.8588,39.9355,25597145
2023-01-02,IWM,39.9355,39.9961,39.6484,39.7086,40801087
2023-01-03,IWM,39.7086,39.9205,39.5029,39.7147,33763764
2023-01-04,IWM,39.7147,39.96,39.1543,39.3976,40475893
2023-01-05,IWM,39.3976,40.1337,38.5559,39.29,40119608
2023-01-06,IWM,39.29,39.3485,38.7336,38.7913,28683356
2023-01-09,IWM,38.7913,39.7348,37.9339,38.8755,35781714
2023-01-10,IWM,38.8755,39.255,37.9963,38.3709,40951894
2023-01-11,IWM,38.3709,38.443,38.1008,38.1726,31306494
2023-01-12,IWM,38.1726,38.8131,38.0448,38.6836,45640554
2023-01-13,IWM,38.6836,39.8527,38.2591,39.4201,42272723
2023-01-16,IWM,39.4201,39.436,39.1291,39.1449,34684128
2023-01-17,IWM,39.1449,39.6539,39.1417,39.6507,34423784
2023-01-18,IWM,39.6507,40.6562,39.5507,40.554,31953640
2023-01-19,IWM,40.554,40.8885,39.9371,40.2692,37216842
2023-01-20,IWM,40.2692,40.6602,40.196,40.5864,21790018
2023-01-23,IWM,40.5864,40.6735,39.9417,40.0276,38039562
2023-01-24,IWM,40.0276,40.3405,39.1326,39.4409,33976305
2023-01-25,IWM,39.4409,40.9446,38.7871,40.277,18817948
2023-01-26,IWM,40.277,41.6783,39.8023,41.1929,33373510
2023-01-27,IWM,41.1929,41.2889,40.1954,40.2893,35117903
2023-01-30,IWM,40.2893,41.5778,40.0657,41.3483,27685356
2023-01-31,IWM,41.3483,41.5074,40.1765,40.3317,32632912
2023-02-01,IWM,40.3317,40.6996,39.5411,39.9051,24618256
2023-02-02,IWM,39.9051,40.099,39.5435,39.7365,28351626
2023-02-03,IWM,39.7365,40.7989,39.427,40.4835,35543698
2023-02-06,IWM,40.4835,41.3377,39.0281,39.8693,33274593
2023-02-07,IWM,39.8693,40.5682,39.5517,40.2476,31929213
2023-02-08,IWM,40.2476,40.4137,39.7994,39.9644,33668834
2023-02-09,IWM,39.9644,39.9755,39.9483,39.9594,32608177
2023-02-10,IWM,39.9594,41.2605,39.6439,40.9374,40555230
2023-02-13,IWM,40.9374,41.8224,40.8938,41.7779,36394264
2023-02-14,IWM,41.7779,42.1927,41.6585,42.0725,23713305
2023-02-15,IWM,42.0725,42.6056,41.3145,41.8447,39686126
2023-02-16,IWM,41.8447,42.1752,41.6011,41.931,35064315
2023-02-17,IWM,41.931,42.0714,41.7918,41.9322,39094236
2023-02-20,IWM,41.9322,42.034,41.5152,41.6163,41695736
2023-02-21,IWM,41.6163,41.7974,41.3094,41.49,40198657
2023-02-22,IWM,41.49,41.7654,41.3784,41.6533,27447979
2023-02-23,IWM,41.6533,41.8486,40.6389,40.8304,39827196
2023-02-24,IWM,40.8304,40.955,40.1207,40.2435,37401911
2023-02-27,IWM,40.2435,41.4624,39.5725,40.7824,39724873
2023-02-28,IWM,40.7824,41.0158,40.1024,40.3333,29248235
2023-03-01,IWM,40.3333,42.0695,39.9524,41.6759,38841594
2023-03-02,IWM,41.6759,41.8937,41.5432,41.7607,32911607
2023-03-03,IWM,41.7607,42.7509,41.5786,42.5652,35012750
2023-03-06,IWM,42.5652,43.6259,42.5263,43.586,40761999
2023-03-07,IWM,43.586,44.018,42.3471,42.7709,40599194
2023-03-08,IWM,42.7709,43.6689,42.064,42.9588,31429523
2023-03-09,IWM,42.9588,43.4531,42.8775,43.371,41496520
2023-03-10,IWM,43.371,43.843,43.3618,43.8337,31201318
2023-03-13,IWM,43.8337,44.2093,43.2879,43.662,38363824
2023-03-14,IWM,43.662,43.8573,41.8391,42.0271,41858592
2023-03-15,IWM,42.0271,42.976,41.5055,42.4491,39777186
2023-03-16,IWM,42.4491,42.5727,41.5685,41.6899,40963422
2023-03-17,IWM,41.6899,42.148,40.53,40.9802,37664776
2023-03-20,IWM,40.9802,41.6754,40.6403,41.3325,41770279
2023-03-21,IWM,41.3325,42.0433,41.1232,41.8315,28801189
2023-03-22,IWM,41.8315,41.9843,41.5707,41.7231,27669372
2023-03-23,IWM,41.7231,42.0718,41.6028,41.9508,34821885
2023-03-24,IWM,41.9508,42.1779,41.9298,42.1568,38861653
2023-03-27,IWM,42.1568,43.497,41.2247,42.5561,37095634
2023-03-28,IWM,42.5561,43.1807,41.5807,42.2001,26876398
2023-03-29,IWM,42.2001,42.4241,41.6189,41.841,33441216
2023-03-30,IWM,41.841,42.2419,41.6052,42.0051,38951260
2023-03-31,IWM,42.0051,42.6141,41.875,42.4826,38818674
2023-04-03,IWM,42.4826,42.8855,41.8486,42.2494,39587948
2023-04-04,IWM,42.2494,42.9551,42.0563,42.7597,42191850
2023-04-05,IWM,42.7597,42.8174,42.5931,42.6506,34153962
2023-04-06,IWM,42.6506,43.0594,42.605,43.0135,36815921
2023-04-07,IWM,43.0135,43.3538,42.3634,42.7013,30111451
2023-04-10,IWM,42.7013,43.0103,42.6872,42.9962,32801875
2023-04-11,IWM,42.9962,43.8053,42.5135,43.319,32793878
2023-04-12,IWM,43.319,43.6343,42.4598,42.771,36099980
2023-04-13,IWM,42.771,43.1062,42.2061,42.5395,34298701
2023-04-14,IWM,42.5395,42.9847,42.487,42.9317,57024362
2023-04-17,IWM,42.9317,43.2414,42.5726,42.8819,34375739
2023-04-18,IWM,42.8819,42.9911,42.8172,42.9263,41154209
2023-04-19,IWM,42.9263,43.0927,42.6849,42.851,31101148
2023-04-20,IWM,42.851,43.472,41.8297,42.4448,38370397
2023-04-21,IWM,42.4448,43.1623,41.3399,42.0508,32939359
2023-04-24,IWM,42.0508,43.2379,41.6802,42.8603,34405845
2023-04-25,IWM,42.8603,42.9047,42.3106,42.3546,43354137
2023-04-26,IWM,42.3546,44.0209,41.9518,43.6063,36092519
2023-04-27,IWM,43.6063,43.7278,43.1234,43.2438,47060476
2023-04-28,IWM,43.2438,43.779,42.2641,42.7937,37309117
2023-05-01,IWM,42.7937,43.1421,42.655,43.0027,31584795
2023-05-02,IWM,43.0027,43.6722,42.5557,43.2229,38733050
2023-05-03,IWM,43.2229,43.6846,42.4896,42.9483,38063322
2023-05-04,IWM,42.9483,43.0243,42.8213,42.8972,23469532
2023-05-05,IWM,42.8972,42.9643,42.7746,42.8416,36333184
2023-05-08,IWM,42.8416,43.3128,42.1318,42.6003,34257342
2023-05-09,IWM,42.6003,43.1464,41.4535,41.9918,33110433
2023-05-10,IWM,41.9918,42.4114,40.9762,41.3899,33979838
2023-05-11,IWM,41.3899,42.5381,41.0919,42.2341,27692676
2023-05-12,IWM,42.2341,42.4577,42.0965,42.3198,39788798
2023-05-15,IWM,42.3198,43.5177,41.9387,43.1293,30259856
2023-05-16,IWM,43.1293,43.251,42.3406,42.4604,18362438
2023-05-17,IWM,42.4604,43.0432,41.8206,42.4026,35984920
2023-05-18,IWM,42.4026,43.9383,42.1084,43.6356,28054024
2023-05-19,IWM,43.6356,43.9346,43.1995,43.4975,44388825
2023-05-22,IWM,43.4975,43.6447,41.947,42.0893,31486321
2023-05-23,IWM,42.0893,42.6268,40.9123,41.4416,25851176
2023-05-24,IWM,41.4416,41.9507,40.3331,40.8348,35354658
2023-05-25,IWM,40.8348,41.0314,40.5123,40.7083,35985856
2023-05-26,IWM,40.7083,40.9386,40.2108,40.4395,26918812
2023-05-29,IWM,40.4395,40.6626,40.2536,40.4766,32960060
2023-05-30,IWM,40.4766,41.0679,40.3189,40.9086,35287843
2023-05-31,IWM,40.9086,42.002,40.7878,41.8783,32502368
2023-06-01,IWM,41.8783,41.921,41.291,41.3332,41104385
2023-06-02,IWM,41.3332,41.347,40.9504,40.964,32011018
2023-06-05,IWM,40.964,41.367,40.2286,40.6282,37363336
2023-06-06,IWM,40.6282,41.3015,40.1859,40.8567,36280841
2023-06-07,IWM,40.8567,41.293,39.9409,40.372,37936396
2023-06-08,IWM,40.372,40.4307,40.3471,40.4058,36550978
2023-06-09,IWM,40.4058,40.4534,39.8382,39.8852,34117290
2023-06-12,IWM,39.8852,40.3846,39.5642,40.0622,41798355
2023-06-13,IWM,40.0622,40.8452,39.5086,40.2885,32720860
2023-06-14,IWM,40.2885,40.6021,38.9258,39.2312,34758357
2023-06-15,IWM,39.2312,39.4599,38.8918,39.1198,43730144
2023-06-16,IWM,39.1198,39.2186,39.0639,39.1626,36351549
2023-06-19,IWM,39.1626,39.2247,38.9905,39.0523,43721640
2023-06-20,IWM,39.0523,39.8712,39.0454,39.8642,30500728
2023-06-21,IWM,39.8642,40.2119,39.6597,40.0067,44788098
2023-06-22,IWM,40.0067,41.1123,39.8065,40.9076,28023172
2023-06-23,IWM,40.9076,40.9929,40.4101,40.4944,30098808
2023-06-26,IWM,40.4944,40.5452,40.2047,40.2552,38965106
2023-06-27,IWM,40.2552,40.9257,40.227,40.897,33607232
2023-06-28,IWM,40.897,40.9847,40.1722,40.2585,32620542
2023-06-29,IWM,40.2585,40.455,39.8693,40.0649,32074819
2023-06-30,IWM,40.0649,40.5441,40.0264,40.5052,45683294
2023-07-03,IWM,40.5052,40.8741,39.4272,39.7897,32367349
2023-07-04,IWM,39.7897,39.9205,39.5649,39.6954,42215424
2023-07-05,IWM,39.6954,40.5452,39.3961,40.2418,34217190
2023-07-06,IWM,40.2418,41.5204,40.072,41.3459,16498356
2023-07-07,IWM,41.3459,41.4801,41.0561,41.1899,33708487
2023-07-10,IWM,41.1899,41.5174,41.1052,41.4323,31358125
2023-07-11,IWM,41.4323,42.5537,41.0095,42.1239,26975676
2023-07-12,IWM,42.1239,42.255,41.2474,41.3762,38121502
2023-07-13,IWM,41.3762,41.5786,40.6247,40.8244,35714285
2023-07-14,IWM,40.8244,41.0629,39.8306,40.0647,45890276
2023-07-17,IWM,40.0647,40.1593,39.7987,39.8929,36444580
2023-07-18,IWM,39.8929,41.0701,39.309,40.4776,33424733
2023-07-19,IWM,40.4776,40.7327,40.1444,40.399,37977924
2023-07-20,IWM,40.399,40.9741,39.4058,39.9748,31872728
2023-07-21,IWM,39.9748,40.3162,39.8413,40.182,28908564
2023-07-24,IWM,40.182,40.7362,39.3114,39.8612,28430635
2023-07-25,IWM,39.8612,40.0317,39.4221,39.5915,48419891
2023-07-26,IWM,39.5915,39.8429,38.3922,38.6375,36163745
2023-07-27,IWM,38.6375,38.9598,38.3046,38.6268,42350384
2023-07-28,IWM,38.6268,38.7087,38.1525,38.2335,34630948
2023-07-31,IWM,38.2335,38.5215,37.7627,38.0493,37401611
2023-08-01,IWM,38.0493,39.0933,37.921,38.9619,41761792
2023-08-02,IWM,38.9619,38.9776,37.5088,37.5239,38565778
2023-08-03,IWM,37.5239,38.1725,37.0875,37.7336,39784171
2023-08-04,IWM,37.7336,37.8804,36.9442,37.0885,41211609
2023-08-07,IWM,37.0885,37.2153,36.6153,36.7409,40894556
2023-08-08,IWM,36.7409,37.0419,36.4213,36.7222,37014796
2023-08-09,IWM,36.7222,36.7308,35.7453,35.7537,33245810
2023-08-10,IWM,35.7537,36.0368,35.6444,35.927,29723825
2023-08-11,IWM,35.927,36.1483,35.7858,36.0068,38711210
2023-08-14,IWM,36.0068,36.8841,35.7163,36.5889,34823072
2023-08-15,IWM,36.5889,36.9141,35.0188,35.3329,36625903
2023-08-16,IWM,35.3329,35.3677,35.2057,35.2404,39111987
2023-08-17,IWM,35.2404,35.8054,35.1614,35.7253,38653585
2023-08-18,IWM,35.7253,36.5263,35.1205,35.9182,31412106
2023-08-21,IWM,35.9182,36.3699,35.577,36.0276,44806792
2023-08-22,IWM,36.0276,36.3049,35.1928,35.4658,42694849
2023-08-23,IWM,35.4658,36.2867,34.9142,35.731,32519400
2023-08-24,IWM,35.731,35.8991,35.666,35.834,21947488
2023-08-25,IWM,35.834,36.0908,35.3927,35.6482,39828579
2023-08-28,IWM,35.6482,36.0495,35.5046,35.9049,33606452
2023-08-29,IWM,35.9049,35.9281,35.8348,35.858,41920330
2023-08-30,IWM,35.858,36.0671,35.3686,35.576,42230728
2023-08-31,IWM,35.576,36.2861,35.4484,36.1564,46234174
2023-09-01,IWM,36.1564,37.5844,35.8138,37.2316,31157220
2023-09-04,IWM,37.2316,37.6151,37.2,37.5832,32356280
2023-09-05,IWM,37.5832,37.6611,37.1415,37.2187,41293141
2023-09-06,IWM,37.2187,38.0394,37.0255,37.8429,39719074
2023-09-07,IWM,37.8429,37.906,37.5872,37.6499,26313096
2023-09-08,IWM,37.6499,38.0028,37.5248,37.8769,48404145
2023-09-11,IWM,37.8769,38.2243,37.4848,37.8318,32926040
2023-09-12,IWM,37.8318,39.2497,37.4096,38.8164,43334978
2023-09-13,IWM,38.8164,38.9745,38.75,38.908,33596060
2023-09-14,IWM,38.908,39.0481,38.2941,38.4325,34390571
2023-09-15,IWM,38.4325,38.6117,38.3823,38.5613,29042091
2023-09-18,IWM,38.5613,39.1309,38.5327,39.1019,41587068
2023-09-19,IWM,39.1019,39.3319,38.2716,38.498,33457489
2023-09-20,IWM,38.498,38.6205,38.4673,38.5897,44840986
2023-09-21,IWM,38.5897,39.358,38.3725,39.1377,55091802
2023-09-22,IWM,39.1377,39.5284,38.7486,39.1392,34156025
2023-09-25,IWM,39.1392,39.7533,38.853,39.4646,26252251
2023-09-26,IWM,39.4646,40.7038,39.2272,40.4604,33737826
2023-09-27,IWM,40.4604,40.6371,40.0892,40.265,32629659
2023-09-28,IWM,40.265,40.5011,39.3575,39.5895,36746812
2023-09-29,IWM,39.5895,39.9328,39.2798,39.6228,47446441
2023-10-02,IWM,39.6228,40.1181,38.3306,38.8158,35849858
2023-10-03,IWM,38.8158,38.9392,37.8531,37.9738,35242376
2023-10-04,IWM,37.9738,38.3977,37.9312,38.3548,38312078
2023-10-05,IWM,38.3548,38.6585,37.764,38.0654,40806612
2023-10-06,IWM,38.0654,38.1834,37.6119,37.7288,45628327
2023-10-09,IWM,37.7288,37.9321,37.4456,37.6485,35801750
2023-10-10,IWM,37.6485,38.1014,37.0649,37.5162,35744697
2023-10-11,IWM,37.5162,37.7918,37.2647,37.5401,22812635
2023-10-12,IWM,37.5401,38.0561,36.1934,36.6979,36245009
2023-10-13,IWM,36.6979,36.868,35.77,35.9366,36065692
2023-10-16,IWM,35.9366,36.0808,35.8721,36.0161,49097462
2023-10-17,IWM,36.0161,37.1845,35.9099,37.0752,33626748
2023-10-18,IWM,37.0752,37.6684,36.6958,37.2869,42476611
2023-10-19,IWM,37.2869,37.7497,36.9403,37.402,32213975
2023-10-20,IWM,37.402,38.3647,36.9225,37.879,30210035
2023-10-23,IWM,37.879,38.1634,37.4586,37.742,47109078
2023-10-24,IWM,37.742,38.9407,36.8236,38.0156,28763337
2023-10-25,IWM,38.0156,39.8589,37.9696,39.8107,19110521
2023-10-26,IWM,39.8107,41.525,39.4011,41.1022,39716144
2023-10-27,IWM,41.1022,41.7992,39.7609,40.4467,26818529
2023-10-30,IWM,40.4467,40.7734,39.738,40.0616,32415748
2023-10-31,IWM,40.0616,40.6468,39.8053,40.3885,37147747
2023-11-01,IWM,40.3885,40.6332,39.5614,39.8026,33515393
2023-11-02,IWM,39.8026,40.3012,39.5538,40.0509,37329133
2023-11-03,IWM,40.0509,41.0543,39.56,40.5573,37929119
2023-11-06,IWM,40.5573,40.7119,40.3867,40.5413,40874722
2023-11-07,IWM,40.5413,40.5756,39.776,39.8097,44647411
2023-11-08,IWM,39.8097,40.0176,39.7789,39.9867,28108241
2023-11-09,IWM,39.9867,40.7579,39.5587,40.3262,34843964
2023-11-10,IWM,40.3262,40.4484,40.0218,40.1434,32120480
2023-11-13,IWM,40.1434,40.4249,39.6623,39.9424,34390141
2023-11-14,IWM,39.9424,40.2513,39.8355,40.1439,33968395
2023-11-15,IWM,40.1439,40.5745,39.8344,40.2642,40825077
2023-11-16,IWM,40.2642,40.5021,39.2027,39.4358,44863683
2023-11-17,IWM,39.4358,40.4582,38.7029,39.72,37715612
2023-11-20,IWM,39.72,40.7351,39.5828,40.5949,54792950
2023-11-21,IWM,40.5949,40.6406,39.4255,39.4699,40687551
2023-11-22,IWM,39.4699,39.6506,39.4231,39.6036,29259940
2023-11-23,IWM,39.6036,39.7785,39.2468,39.4209,22302979
2023-11-24,IWM,39.4209,40.055,39.3863,40.0198,39578739
2023-11-27,IWM,40.0198,41.7286,38.8703,40.5635,45063661
2023-11-28,IWM,40.5635,41.2387,39.1528,39.8156,18417612
2023-11-29,IWM,39.8156,39.8688,39.6718,39.7249,33900469
2023-11-30,IWM,39.7249,39.9902,39.6733,39.9383,44325188
2023-12-01,IWM,39.9383,39.9739,39.613,39.6483,47479323
2023-12-04,IWM,39.6483,40.1944,39.5964,40.1419,39060609
2023-12-05,IWM,40.1419,41.6676,39.714,41.228,28953145
2023-12-06,IWM,41.228,41.297,40.6959,40.764,42275130
2023-12-07,IWM,40.764,41.0596,40.1067,40.3997,27500527
2023-12-08,IWM,40.3997,40.6037,39.597,39.7979,21980811
2023-12-11,IWM,39.7979,40.1196,39.2087,39.5281,34937958
2023-12-12,IWM,39.5281,40.9325,39.0431,40.4364,42570309
2023-12-13,IWM,40.4364,41.6775,40.1359,41.3701,38218768
2023-12-14,IWM,41.3701,42.2829,41.1685,42.0778,43197300
2023-12-15,IWM,42.0778,42.4902,41.7343,42.1461,43541116
2023-12-18,IWM,42.1461,43.9808,42.0356,43.8658,36146323
2023-12-19,IWM,43.8658,44.5739,43.3696,44.0753,30503206
2023-12-20,IWM,44.0753,44.3413,44.0434,44.3092,36108325
2023-12-21,IWM,44.3092,44.3763,44.2696,44.3366,31038126
2023-12-22,IWM,44.3366,44.8116,44.2245,44.6985,30295942
2023-12-25,IWM,44.6985,45.2939,44.4839,45.0775,40232016
2023-12-26,IWM,45.0775,45.2143,44.8487,44.9852,37140611
2023-12-27,IWM,44.9852,45.0985,44.8427,44.9559,41456920
2023-12-28,IWM,44.9559,44.992,44.8372,44.8733,33706890
2023-12-29,IWM,44.8733,44.8849,43.8386,43.85,27794191
2024-01-01,IWM,43.85,44.1424,43.4144,43.7059,31350138
2024-01-02,IWM,43.7059,43.8693,43.1635,43.3255,38156198
2024-01-03,IWM,43.3255,43.7289,42.81,43.2124,55819011
2024-01-04,IWM,43.2124,43.8924,42.9103,43.5876,37816577
2024-01-05,IWM,43.5876,44.4626,43.0424,43.9133,18474165
2024-01-08,IWM,43.9133,44.1245,42.3609,42.5657,44857298
2024-01-09,IWM,42.5657,42.9153,42.4376,42.7866,39689978
2024-01-10,IWM,42.7866,43.4829,42.3401,43.0338,39038419
2024-01-11,IWM,43.0338,44.2078,42.3377,43.5041,35484577
2024-01-12,IWM,43.5041,44.6281,43.3685,44.4894,51075478
2024-01-15,IWM,44.4894,44.7096,43.9255,44.1439,37857393
2024-01-16,IWM,44.1439,45.5098,43.6834,45.0399,29244930
2024-01-17,IWM,45.0399,45.7773,44.004,44.7365,36642107
2024-01-18,IWM,44.7365,45.6012,44.3678,45.2284,34406585
2024-01-19,IWM,45.2284,45.5509,44.5059,44.8255,40779671
2024-01-22,IWM,44.8255,45.9711,44.4509,45.5901,39555374
2024-01-23,IWM,45.5901,46.4483,44.6252,45.4813,39001507
2024-01-24,IWM,45.4813,46.9734,44.9312,46.4121,35770942
2024-01-25,IWM,46.4121,46.8942,46.2172,46.6981,31074324
2024-01-26,IWM,46.6981,46.7153,46.0651,46.0821,34472277
2024-01-29,IWM,46.0821,46.2411,45.9339,46.0928,37376771
2024-01-30,IWM,46.0928,46.6336,44.8999,45.4329,24206985
2024-01-31,IWM,45.4329,45.5198,45.3616,45.4485,35122247
2024-02-01,IWM,45.4485,45.9773,44.5088,45.0327,37557470
2024-02-02,IWM,45.0327,45.166,44.7169,44.8497,25308164
2024-02-05,IWM,44.8497,46.0245,44.8221,45.9962,16290014
2024-02-06,IWM,45.9962,46.3182,45.8291,46.1505,28656758
2024-02-07,IWM,46.1505,47.1295,45.8201,46.7945,38214661
2024-02-08,IWM,46.7945,47.2286,46.6126,47.0457,25775079
2024-02-09,IWM,47.0457,47.4941,46.5957,47.044,42739612
2024-02-12,IWM,47.044,47.1112,46.3413,46.4076,28724299
2024-02-13,IWM,46.4076,46.8312,46.1388,46.5615,30362348
2024-02-14,IWM,46.5615,47.0976,46.3013,46.8359,30850446
2024-02-15,IWM,46.8359,47.5684,46.3016,47.0319,33913366
2024-02-16,IWM,47.0319,47.5226,45.6345,46.1156,43586173
2024-02-19,IWM,46.1156,46.3703,45.4571,45.7096,41514115
2024-02-20,IWM,45.7096,46.8417,45.621,46.7511,42614268
2024-02-21,IWM,46.7511,46.7707,46.3293,46.3487,36047479
2024-02-22,IWM,46.3487,46.8523,46.0044,46.5068,26477466
2024-02-23,IWM,46.5068,46.6806,45.8113,45.9831,29713372
2024-02-26,IWM,45.9831,46.3263,45.9061,46.2489,36379778
2024-02-27,IWM,46.2489,46.7288,45.4916,45.9687,37403689
2024-02-28,IWM,45.9687,45.9922,45.9376,45.9612,40823269
2024-02-29,IWM,45.9612,46.4243,45.6553,46.1174,47423209
2024-03-01,IWM,46.1174,46.7541,45.7083,46.343,24233120
2024-03-04,IWM,46.343,47.2443,45.8818,46.7787,38928935
2024-03-05,IWM,46.7787,47.3963,46.549,47.1646,36030822
2024-03-06,IWM,47.1646,47.4184,45.7519,45.9995,41148805
